station_id,stationname,date,daytype,rides
40070,Jackson/Dearborn,2024-11-08T00:00:00.000,W,3253
40670,Western/Milwaukee,2020-03-05T00:00:00.000,W,5786
41450,Chicago/State,2020-03-18T00:00:00.000,W,2961
40720,East 63rd-Cottage Grove,2021-05-14T00:00:00.000,W,416
40810,Medical Center,2022-01-21T00:00:00.000,W,1122
40520,Foster,2021-12-10T00:00:00.000,W,433
40520,Foster,2021-06-13T00:00:00.000,U,318
41140,King Drive,2020-07-26T00:00:00.000,U,143
40570,California/Milwaukee,2019-12-19T00:00:00.000,W,5690
41130,Halsted-Orange,2024-10-23T00:00:00.000,W,2118
40090,Damen-Brown,2022-08-15T00:00:00.000,W,1101
40980,Harlem-Forest Park,2021-08-26T00:00:00.000,W,544
40610,Ridgeland,2022-07-06T00:00:00.000,W,600
40400,Noyes,2023-06-06T00:00:00.000,W,504
40630,Clark/Division,2020-07-21T00:00:00.000,W,1549
40820,Rosemont,2020-01-30T00:00:00.000,W,5754
40250,Kedzie-Homan-Forest Park,2019-04-06T00:00:00.000,A,1109
41260,Austin-Lake,2023-06-20T00:00:00.000,W,1012
40790,Monroe/Dearborn,2023-11-11T00:00:00.000,A,1162
40370,Washington/Dearborn,2024-08-20T00:00:00.000,W,6392
40400,Noyes,2019-06-20T00:00:00.000,W,1029
40160,LaSalle/Van Buren,2024-12-18T00:00:00.000,W,1887
40780,Central Park,2020-06-25T00:00:00.000,W,431
40870,Francisco,2020-09-30T00:00:00.000,W,290
41010,Rockwell,2023-02-23T00:00:00.000,W,904
41500,Montrose-Brown,2020-01-17T00:00:00.000,W,2655
40450,95th/Dan Ryan,2022-03-05T00:00:00.000,A,2599
40670,Western/Milwaukee,2020-01-08T00:00:00.000,W,5512
41670,Conservatory,2020-03-22T00:00:00.000,U,201
40420,Cicero-Cermak,2020-11-09T00:00:00.000,W,527
40100,Morse,2021-08-21T00:00:00.000,A,1933
40090,Damen-Brown,2024-09-14T00:00:00.000,A,1169
41060,Ashland-Orange,2021-09-22T00:00:00.000,W,964
40270,Main,2024-09-06T00:00:00.000,W,687
41140,King Drive,2023-04-28T00:00:00.000,W,233
41180,Kedzie-Brown,2019-08-29T00:00:00.000,W,2102
41130,Halsted-Orange,2022-02-12T00:00:00.000,A,460
41500,Montrose-Brown,2024-11-28T00:00:00.000,U,282
40510,Garfield-South Elevated,2024-11-23T00:00:00.000,A,558
41700,Washington/Wabash,2024-04-16T00:00:00.000,W,6633
41670,Conservatory,2022-03-20T00:00:00.000,U,455
40480,Cicero-Lake,2023-06-23T00:00:00.000,W,674
40730,Washington/Wells,2019-08-20T00:00:00.000,W,8811
40650,North/Clybourn,2019-03-22T00:00:00.000,W,5310
40730,Washington/Wells,2019-12-18T00:00:00.000,W,8418
41170,Garfield-Dan Ryan,2022-01-29T00:00:00.000,A,825
40790,Monroe/Dearborn,2024-11-16T00:00:00.000,A,1461
40800,Sedgwick,2021-10-26T00:00:00.000,W,1886
40100,Morse,2022-02-19T00:00:00.000,A,1355
40300,Indiana,2020-12-04T00:00:00.000,W,218
40770,Lawrence,2023-02-23T00:00:00.000,W,0
40480,Cicero-Lake,2023-04-11T00:00:00.000,W,622
40470,Racine,2024-09-04T00:00:00.000,W,884
41380,Bryn Mawr,2023-02-04T00:00:00.000,A,1489
40080,Sheridan,2019-09-14T00:00:00.000,A,3927
41040,Kedzie-Cermak,2020-06-26T00:00:00.000,W,318
40990,69th,2019-08-01T00:00:00.000,W,4952
40610,Ridgeland,2022-06-23T00:00:00.000,W,648
40740,Western-Cermak,2019-01-29T00:00:00.000,W,843
41510,Morgan-Lake,2023-11-17T00:00:00.000,W,3329
40720,East 63rd-Cottage Grove,2019-01-09T00:00:00.000,W,978
41480,Western-Brown,2022-11-26T00:00:00.000,A,1265
41220,Fullerton,2023-09-23T00:00:00.000,A,6986
41170,Garfield-Dan Ryan,2023-06-10T00:00:00.000,A,1157
40270,Main,2024-05-11T00:00:00.000,A,485
40710,Chicago/Franklin,2019-09-01T00:00:00.000,U,2204
41450,Chicago/State,2022-02-06T00:00:00.000,U,2982
40770,Lawrence,2020-01-09T00:00:00.000,W,2549
41150,Kedzie-Midway,2021-07-23T00:00:00.000,W,1584
41330,Montrose-O'Hare,2022-04-29T00:00:00.000,W,1048
40030,Pulaski-Lake,2022-04-19T00:00:00.000,W,626
40320,Division/Milwaukee,2019-01-25T00:00:00.000,W,5360
40130,51st,2022-01-01T00:00:00.000,A,183
41350,Oak Park-Lake,2020-11-16T00:00:00.000,W,225
40790,Monroe/Dearborn,2022-09-26T00:00:00.000,W,2988
40580,54th/Cermak,2019-05-13T00:00:00.000,W,2116
40530,Diversey,2024-10-07T00:00:00.000,W,3022
41030,Polk,2020-03-09T00:00:00.000,W,3172
40690,Dempster,2022-03-28T00:00:00.000,W,321
40350,UIC-Halsted,2019-09-08T00:00:00.000,U,1645
40070,Jackson/Dearborn,2021-07-26T00:00:00.000,W,1943
41460,Irving Park-Brown,2023-05-03T00:00:00.000,W,1639
40450,95th/Dan Ryan,2019-11-12T00:00:00.000,W,8490
40030,Pulaski-Lake,2022-07-29T00:00:00.000,W,657
40190,Sox-35th-Dan Ryan,2022-04-23T00:00:00.000,A,1260
40730,Washington/Wells,2019-01-25T00:00:00.000,W,7774
40610,Ridgeland,2022-06-12T00:00:00.000,U,175
41660,Lake/State,2020-05-23T00:00:00.000,A,1041
40240,79th,2019-10-27T00:00:00.000,U,3616
40360,Southport,2020-01-12T00:00:00.000,U,1333
41400,Roosevelt,2024-08-24T00:00:00.000,A,7953
40690,Dempster,2022-08-24T00:00:00.000,W,408
41380,Bryn Mawr,2024-01-29T00:00:00.000,W,1490
41070,Kedzie-Lake,2019-04-07T00:00:00.000,U,555
40340,Berwyn,2021-11-17T00:00:00.000,W,0
40490,Grand/Milwaukee,2020-10-16T00:00:00.000,W,598
41690,Cermak-McCormick Place,2019-09-17T00:00:00.000,W,2231
40970,Cicero-Forest Park,2021-11-05T00:00:00.000,W,623
40840,South Boulevard,2023-04-17T00:00:00.000,W,310
40970,Cicero-Forest Park,2021-11-08T00:00:00.000,W,705
40840,South Boulevard,2021-12-22T00:00:00.000,W,264
40170,Ashland-Lake,2021-01-06T00:00:00.000,W,621
40990,69th,2023-02-05T00:00:00.000,U,1009
40870,Francisco,2019-01-29T00:00:00.000,W,1294
41290,Kimball,2019-01-15T00:00:00.000,W,3982
40320,Division/Milwaukee,2021-09-25T00:00:00.000,A,2388
41170,Garfield-Dan Ryan,2023-03-17T00:00:00.000,W,1321
41680,Oakton-Skokie,2024-12-21T00:00:00.000,A,234
41340,LaSalle,2023-12-22T00:00:00.000,W,977
40480,Cicero-Lake,2021-12-30T00:00:00.000,W,512
41220,Fullerton,2019-01-06T00:00:00.000,U,5460
41420,Addison-North Main,2019-02-25T00:00:00.000,W,5810
41410,Chicago/Milwaukee,2020-05-18T00:00:00.000,W,268
40070,Jackson/Dearborn,2019-08-04T00:00:00.000,U,5586
40360,Southport,2023-08-07T00:00:00.000,W,1717
41210,Wellington,2023-07-25T00:00:00.000,W,1895
40680,Adams/Wabash,2023-04-28T00:00:00.000,W,3467
41150,Kedzie-Midway,2024-08-15T00:00:00.000,W,2078
40350,UIC-Halsted,2023-07-19T00:00:00.000,W,2009
40920,Pulaski-Forest Park,2023-02-12T00:00:00.000,U,460
40900,Howard,2021-01-21T00:00:00.000,W,1797
40470,Racine,2019-01-29T00:00:00.000,W,1939
40700,Laramie,2020-07-28T00:00:00.000,W,457
41280,Jefferson Park,2022-07-15T00:00:00.000,W,3037
41060,Ashland-Orange,2021-09-04T00:00:00.000,A,552
40910,63rd-Dan Ryan,2023-08-07T00:00:00.000,W,1208
40330,Grand/State,2023-11-20T00:00:00.000,W,4868
40610,Ridgeland,2023-07-24T00:00:00.000,W,700
41250,Central-Evanston,2020-07-23T00:00:00.000,W,293
41040,Kedzie-Cermak,2019-03-07T00:00:00.000,W,970
40680,Adams/Wabash,2024-02-16T00:00:00.000,W,3083
40530,Diversey,2021-04-12T00:00:00.000,W,1048
40350,UIC-Halsted,2024-06-22T00:00:00.000,A,1428
40510,Garfield-South Elevated,2024-08-31T00:00:00.000,A,515
40790,Monroe/Dearborn,2024-11-17T00:00:00.000,U,1447
40580,54th/Cermak,2021-08-31T00:00:00.000,W,1279
40710,Chicago/Franklin,2020-08-11T00:00:00.000,W,1147
40450,95th/Dan Ryan,2020-05-12T00:00:00.000,W,2625
41660,Lake/State,2024-01-29T00:00:00.000,W,8012
41340,LaSalle,2023-04-25T00:00:00.000,W,1839
40530,Diversey,2022-02-26T00:00:00.000,A,1031
40630,Clark/Division,2022-04-26T00:00:00.000,W,3824
41020,Logan Square,2020-05-06T00:00:00.000,W,508
41300,Loyola,2023-12-24T00:00:00.000,U,1065
40900,Howard,2024-04-25T00:00:00.000,W,3345
41210,Wellington,2023-11-05T00:00:00.000,U,735
41480,Western-Brown,2019-04-30T00:00:00.000,W,4007
40420,Cicero-Cermak,2020-11-25T00:00:00.000,W,486
40430,Clinton-Forest Park,2023-04-21T00:00:00.000,W,1347
40650,North/Clybourn,2024-11-28T00:00:00.000,U,745
40490,Grand/Milwaukee,2024-10-18T00:00:00.000,W,2212
41660,Lake/State,2021-04-07T00:00:00.000,W,4313
40700,Laramie,2022-10-10T00:00:00.000,W,487
40750,Harlem-O'Hare,2020-04-28T00:00:00.000,W,380
40700,Laramie,2024-03-15T00:00:00.000,W,626
40470,Racine,2023-10-10T00:00:00.000,W,488
40740,Western-Cermak,2022-04-24T00:00:00.000,U,302
40990,69th,2021-08-10T00:00:00.000,W,1957
40480,Cicero-Lake,2020-09-12T00:00:00.000,A,352
40050,Davis,2024-04-21T00:00:00.000,U,1006
40580,54th/Cermak,2020-10-27T00:00:00.000,W,828
40190,Sox-35th-Dan Ryan,2023-08-24T00:00:00.000,W,2641
41090,Monroe/State,2023-11-10T00:00:00.000,W,3430
40590,Damen/Milwaukee,2020-11-09T00:00:00.000,W,941
40010,Austin-Forest Park,2021-11-07T00:00:00.000,U,310
40710,Chicago/Franklin,2024-09-16T00:00:00.000,W,3755
40590,Damen/Milwaukee,2019-05-03T00:00:00.000,W,6901
40290,Ashland/63rd,2019-08-20T00:00:00.000,W,865
41510,Morgan-Lake,2022-02-17T00:00:00.000,W,1696
41340,LaSalle,2021-02-13T00:00:00.000,A,286
40530,Diversey,2020-06-05T00:00:00.000,W,543
40570,California/Milwaukee,2020-06-20T00:00:00.000,A,442
41480,Western-Brown,2019-05-14T00:00:00.000,W,4015
40900,Howard,2024-02-16T00:00:00.000,W,2935
41300,Loyola,2021-12-06T00:00:00.000,W,2651
40830,18th,2020-02-01T00:00:00.000,A,1082
40310,Western-Orange,2021-11-19T00:00:00.000,W,2277
40870,Francisco,2023-09-23T00:00:00.000,A,654
41240,Addison-O'Hare,2023-02-17T00:00:00.000,W,1225
40740,Western-Cermak,2023-03-27T00:00:00.000,W,718
40850,Library,2019-10-28T00:00:00.000,W,3954
40680,Adams/Wabash,2019-09-25T00:00:00.000,W,8500
40050,Davis,2023-06-06T00:00:00.000,W,1659
41190,Jarvis,2019-01-06T00:00:00.000,U,835
41670,Conservatory,2023-01-16T00:00:00.000,W,282
41440,Addison-Brown,2023-09-14T00:00:00.000,W,1340
41010,Rockwell,2022-11-02T00:00:00.000,W,979
41710,Damen-Lake,2024-12-29T00:00:00.000,U,635
40250,Kedzie-Homan-Forest Park,2022-04-15T00:00:00.000,W,783
40590,Damen/Milwaukee,2024-11-27T00:00:00.000,W,3232
41250,Central-Evanston,2020-10-04T00:00:00.000,U,119
40580,54th/Cermak,2024-09-29T00:00:00.000,U,793
40180,Oak Park-Forest Park,2019-12-20T00:00:00.000,W,1450
40710,Chicago/Franklin,2020-06-12T00:00:00.000,W,1009
41380,Bryn Mawr,2021-02-09T00:00:00.000,W,953
40220,Western-Forest Park,2022-01-30T00:00:00.000,U,261
40960,Pulaski-Orange,2023-03-27T00:00:00.000,W,2805
40150,Pulaski-Cermak,2021-08-14T00:00:00.000,A,418
41310,Paulina,2020-02-05T00:00:00.000,W,2893
41320,Belmont-North Main,2022-03-05T00:00:00.000,A,5649
40040,Quincy/Wells,2021-12-03T00:00:00.000,W,1999
40320,Division/Milwaukee,2019-01-03T00:00:00.000,W,5650
40290,Ashland/63rd,2024-10-03T00:00:00.000,W,666
40710,Chicago/Franklin,2023-12-10T00:00:00.000,U,1585
40370,Washington/Dearborn,2020-10-31T00:00:00.000,A,1428
41160,Clinton-Lake,2023-01-08T00:00:00.000,U,649
40310,Western-Orange,2020-03-26T00:00:00.000,W,723
40150,Pulaski-Cermak,2024-12-13T00:00:00.000,W,705
41360,California-Lake,2020-02-09T00:00:00.000,U,307
40930,Midway Airport,2023-08-06T00:00:00.000,U,3032
40900,Howard,2024-11-23T00:00:00.000,A,2551
40270,Main,2022-07-09T00:00:00.000,A,437
40430,Clinton-Forest Park,2019-01-26T00:00:00.000,A,791
41190,Jarvis,2022-10-23T00:00:00.000,U,636
40010,Austin-Forest Park,2022-07-20T00:00:00.000,W,733
41340,LaSalle,2024-03-22T00:00:00.000,W,1500
40540,Wilson,2020-12-02T00:00:00.000,W,1697
41220,Fullerton,2023-01-25T00:00:00.000,W,8288
40450,95th/Dan Ryan,2019-09-29T00:00:00.000,U,4338
40480,Cicero-Lake,2020-12-28T00:00:00.000,W,435
40570,California/Milwaukee,2022-04-20T00:00:00.000,W,2263
40550,Irving Park-O'Hare,2023-12-31T00:00:00.000,U,1178
40210,Damen-Cermak,2020-12-21T00:00:00.000,W,453
41180,Kedzie-Brown,2023-03-08T00:00:00.000,W,1168
40700,Laramie,2024-02-08T00:00:00.000,W,688
40370,Washington/Dearborn,2023-11-21T00:00:00.000,W,6853
41130,Halsted-Orange,2020-09-04T00:00:00.000,W,638
40530,Diversey,2019-12-26T00:00:00.000,W,2147
40630,Clark/Division,2019-09-09T00:00:00.000,W,7739
41440,Addison-Brown,2023-02-07T00:00:00.000,W,1218
40960,Pulaski-Orange,2020-04-05T00:00:00.000,U,308
41060,Ashland-Orange,2022-09-15T00:00:00.000,W,1211
40020,Harlem-Lake,2024-02-01T00:00:00.000,W,2090
40290,Ashland/63rd,2024-10-05T00:00:00.000,A,424
41040,Kedzie-Cermak,2024-05-12T00:00:00.000,U,448
40830,18th,2023-05-02T00:00:00.000,W,1200
40060,Belmont-O'Hare,2021-06-29T00:00:00.000,W,1902
41120,35-Bronzeville-IIT,2019-05-28T00:00:00.000,W,1410
41660,Lake/State,2022-08-05T00:00:00.000,W,10468
40610,Ridgeland,2021-03-26T00:00:00.000,W,239
40960,Pulaski-Orange,2020-08-30T00:00:00.000,U,743
40150,Pulaski-Cermak,2023-08-24T00:00:00.000,W,717
41420,Addison-North Main,2020-07-01T00:00:00.000,W,997
41020,Logan Square,2024-11-20T00:00:00.000,W,4677
40510,Garfield-South Elevated,2019-11-17T00:00:00.000,U,291
41500,Montrose-Brown,2019-05-07T00:00:00.000,W,2708
40730,Washington/Wells,2024-01-24T00:00:00.000,W,5465
40220,Western-Forest Park,2021-12-26T00:00:00.000,U,255
40290,Ashland/63rd,2019-08-09T00:00:00.000,W,1034
41040,Kedzie-Cermak,2020-05-18T00:00:00.000,W,191
41480,Western-Brown,2022-12-01T00:00:00.000,W,2009
41350,Oak Park-Lake,2021-12-17T00:00:00.000,W,518
41510,Morgan-Lake,2022-11-10T00:00:00.000,W,3000
40190,Sox-35th-Dan Ryan,2023-12-06T00:00:00.000,W,2023
41140,King Drive,2024-05-17T00:00:00.000,W,270
40300,Indiana,2022-11-17T00:00:00.000,W,322
40750,Harlem-O'Hare,2023-06-18T00:00:00.000,U,601
41150,Kedzie-Midway,2020-02-16T00:00:00.000,U,1057
40790,Monroe/Dearborn,2021-06-09T00:00:00.000,W,1625
40800,Sedgwick,2024-08-30T00:00:00.000,W,2417
41230,47th-Dan Ryan,2023-08-29T00:00:00.000,W,1609
40680,Adams/Wabash,2023-09-05T00:00:00.000,W,4410
40900,Howard,2023-09-16T00:00:00.000,A,2400
40280,Central-Lake,2021-11-05T00:00:00.000,W,983
41660,Lake/State,2022-04-13T00:00:00.000,W,7280
41120,35-Bronzeville-IIT,2019-04-30T00:00:00.000,W,1585
41120,35-Bronzeville-IIT,2022-05-01T00:00:00.000,U,502
40020,Harlem-Lake,2022-08-09T00:00:00.000,W,1815
40450,95th/Dan Ryan,2022-12-18T00:00:00.000,U,2083
40570,California/Milwaukee,2019-12-16T00:00:00.000,W,5475
41510,Morgan-Lake,2021-08-03T00:00:00.000,W,1645
40380,Clark/Lake,2023-01-25T00:00:00.000,W,7484
40680,Adams/Wabash,2024-03-10T00:00:00.000,U,1364
40940,Halsted/63rd,2021-08-26T00:00:00.000,W,257
40550,Irving Park-O'Hare,2024-12-31T00:00:00.000,W,1733
40100,Morse,2022-06-28T00:00:00.000,W,1927
41480,Western-Brown,2023-09-15T00:00:00.000,W,2362
40480,Cicero-Lake,2024-01-11T00:00:00.000,W,638
40400,Noyes,2021-08-23T00:00:00.000,W,285
41050,Linden,2021-07-20T00:00:00.000,W,367
40440,California-Cermak,2024-02-14T00:00:00.000,W,1113
41040,Kedzie-Cermak,2023-11-01T00:00:00.000,W,840
40800,Sedgwick,2020-04-29T00:00:00.000,W,305
41230,47th-Dan Ryan,2024-07-21T00:00:00.000,U,956
40210,Damen-Cermak,2024-09-26T00:00:00.000,W,1357
41080,47th-South Elevated,2024-04-07T00:00:00.000,U,228
41670,Conservatory,2024-01-28T00:00:00.000,U,351
40800,Sedgwick,2023-09-30T00:00:00.000,A,2117
41280,Jefferson Park,2021-05-22T00:00:00.000,A,1720
40170,Ashland-Lake,2019-05-09T00:00:00.000,W,2491
40430,Clinton-Forest Park,2020-07-11T00:00:00.000,A,320
40520,Foster,2019-02-24T00:00:00.000,U,273
41120,35-Bronzeville-IIT,2021-07-14T00:00:00.000,W,533
40180,Oak Park-Forest Park,2020-03-26T00:00:00.000,W,202
41450,Chicago/State,2021-10-05T00:00:00.000,W,6529
41480,Western-Brown,2022-09-14T00:00:00.000,W,2174
41340,LaSalle,2020-06-02T00:00:00.000,W,1
40780,Central Park,2021-02-18T00:00:00.000,W,373
41160,Clinton-Lake,2020-12-23T00:00:00.000,W,555
40030,Pulaski-Lake,2022-04-29T00:00:00.000,W,664
40300,Indiana,2019-12-06T00:00:00.000,W,710
41460,Irving Park-Brown,2024-03-01T00:00:00.000,W,1388
40240,79th,2019-11-16T00:00:00.000,A,4436
40160,LaSalle/Van Buren,2023-10-07T00:00:00.000,A,642
40290,Ashland/63rd,2021-09-06T00:00:00.000,U,283
40050,Davis,2020-01-01T00:00:00.000,U,1304
40080,Sheridan,2020-10-27T00:00:00.000,W,1066
40340,Berwyn,2024-10-15T00:00:00.000,W,0
41380,Bryn Mawr,2024-01-12T00:00:00.000,W,1182
40570,California/Milwaukee,2023-12-07T00:00:00.000,W,3383
40310,Western-Orange,2024-03-22T00:00:00.000,W,2111
41410,Chicago/Milwaukee,2022-09-05T00:00:00.000,U,992
40160,LaSalle/Van Buren,2022-01-24T00:00:00.000,W,842
41080,47th-South Elevated,2023-01-29T00:00:00.000,U,190
40010,Austin-Forest Park,2019-06-22T00:00:00.000,A,878
41330,Montrose-O'Hare,2019-04-01T00:00:00.000,W,2600
41150,Kedzie-Midway,2019-03-18T00:00:00.000,W,3420
40480,Cicero-Lake,2019-11-23T00:00:00.000,A,799
40400,Noyes,2023-09-26T00:00:00.000,W,578
40180,Oak Park-Forest Park,2022-06-22T00:00:00.000,W,579
41030,Polk,2020-06-01T00:00:00.000,W,0
40250,Kedzie-Homan-Forest Park,2019-10-21T00:00:00.000,W,1835
40150,Pulaski-Cermak,2019-01-06T00:00:00.000,U,455
41120,35-Bronzeville-IIT,2020-04-29T00:00:00.000,W,182
41270,43rd,2020-10-15T00:00:00.000,W,359
41310,Paulina,2022-02-07T00:00:00.000,W,958
41250,Central-Evanston,2020-11-17T00:00:00.000,W,274
40600,Kostner,2022-06-05T00:00:00.000,U,148
41010,Rockwell,2024-07-27T00:00:00.000,A,680
41400,Roosevelt,2024-06-18T00:00:00.000,W,7176
40450,95th/Dan Ryan,2020-11-26T00:00:00.000,U,1726
40470,Racine,2022-05-01T00:00:00.000,U,342
40550,Irving Park-O'Hare,2023-07-31T00:00:00.000,W,2112
40270,Main,2021-10-16T00:00:00.000,A,557
40720,East 63rd-Cottage Grove,2019-02-08T00:00:00.000,W,837
40710,Chicago/Franklin,2022-03-18T00:00:00.000,W,2613
41280,Jefferson Park,2024-08-24T00:00:00.000,A,3166
40590,Damen/Milwaukee,2021-06-28T00:00:00.000,W,2098
41250,Central-Evanston,2024-11-12T00:00:00.000,W,460
40680,Adams/Wabash,2019-11-19T00:00:00.000,W,7886
40230,Cumberland,2023-07-06T00:00:00.000,W,1947
41460,Irving Park-Brown,2024-05-27T00:00:00.000,U,550
41690,Cermak-McCormick Place,2022-08-26T00:00:00.000,W,964
40880,Thorndale,2022-09-06T00:00:00.000,W,1421
41380,Bryn Mawr,2023-08-08T00:00:00.000,W,1721
40650,North/Clybourn,2023-01-05T00:00:00.000,W,2226
40660,Armitage,2023-06-29T00:00:00.000,W,2423
40010,Austin-Forest Park,2022-01-18T00:00:00.000,W,506
41200,Argyle,2024-02-11T00:00:00.000,U,1409
41150,Kedzie-Midway,2020-07-04T00:00:00.000,A,564
40730,Washington/Wells,2019-07-23T00:00:00.000,W,9007
40180,Oak Park-Forest Park,2020-04-28T00:00:00.000,W,138
40230,Cumberland,2024-01-05T00:00:00.000,W,1385
40700,Laramie,2022-09-13T00:00:00.000,W,550
40820,Rosemont,2023-06-30T00:00:00.000,W,3635
41080,47th-South Elevated,2024-10-07T00:00:00.000,W,605
41290,Kimball,2023-09-06T00:00:00.000,W,2774
41250,Central-Evanston,2022-04-27T00:00:00.000,W,384
40420,Cicero-Cermak,2020-03-12T00:00:00.000,W,1042
41330,Montrose-O'Hare,2023-11-09T00:00:00.000,W,1631
41060,Ashland-Orange,2021-08-08T00:00:00.000,U,394
40930,Midway Airport,2021-12-06T00:00:00.000,W,3577
40130,51st,2023-04-03T00:00:00.000,W,416
40530,Diversey,2024-09-12T00:00:00.000,W,3835
40020,Harlem-Lake,2019-04-30T00:00:00.000,W,3422
41200,Argyle,2024-09-23T00:00:00.000,W,2821
41040,Kedzie-Cermak,2023-12-26T00:00:00.000,W,547
40240,79th,2020-09-08T00:00:00.000,W,2406
40480,Cicero-Lake,2020-08-28T00:00:00.000,W,466
40730,Washington/Wells,2024-10-09T00:00:00.000,W,5917
41280,Jefferson Park,2019-05-18T00:00:00.000,A,3336
40310,Western-Orange,2024-07-27T00:00:00.000,A,1511
40890,O'Hare Airport,2022-12-15T00:00:00.000,W,6574
40140,Dempster-Skokie,2023-07-08T00:00:00.000,A,584
40610,Ridgeland,2024-04-08T00:00:00.000,W,693
40750,Harlem-O'Hare,2022-02-20T00:00:00.000,U,438
41040,Kedzie-Cermak,2022-04-17T00:00:00.000,U,230
41450,Chicago/State,2020-04-21T00:00:00.000,W,1253
40460,Merchandise Mart,2021-06-19T00:00:00.000,A,1367
40010,Austin-Forest Park,2022-08-17T00:00:00.000,W,711
40240,79th,2021-04-12T00:00:00.000,W,2407
40380,Clark/Lake,2021-11-15T00:00:00.000,W,6212
41220,Fullerton,2021-03-08T00:00:00.000,W,1922
41510,Morgan-Lake,2020-09-29T00:00:00.000,W,751
40450,95th/Dan Ryan,2024-02-15T00:00:00.000,W,4428
40980,Harlem-Forest Park,2022-11-09T00:00:00.000,W,435
41150,Kedzie-Midway,2023-11-07T00:00:00.000,W,2619
41020,Logan Square,2020-04-14T00:00:00.000,W,530
41230,47th-Dan Ryan,2023-04-07T00:00:00.000,W,1163
40490,Grand/Milwaukee,2023-06-30T00:00:00.000,W,1908
40790,Monroe/Dearborn,2021-11-06T00:00:00.000,A,1041
41310,Paulina,2024-08-15T00:00:00.000,W,1672
41670,Conservatory,2020-01-07T00:00:00.000,W,886
41180,Kedzie-Brown,2023-11-06T00:00:00.000,W,1166
41310,Paulina,2024-01-28T00:00:00.000,U,754
40790,Monroe/Dearborn,2020-11-23T00:00:00.000,W,745
40320,Division/Milwaukee,2022-01-01T00:00:00.000,A,1151
40050,Davis,2024-06-05T00:00:00.000,W,1872
41430,87th,2024-02-15T00:00:00.000,W,1738
40160,LaSalle/Van Buren,2024-01-19T00:00:00.000,W,1103
41170,Garfield-Dan Ryan,2020-04-03T00:00:00.000,W,1081
41330,Montrose-O'Hare,2020-05-01T00:00:00.000,W,244
41170,Garfield-Dan Ryan,2022-06-26T00:00:00.000,U,1134
40150,Pulaski-Cermak,2021-12-30T00:00:00.000,W,484
41690,Cermak-McCormick Place,2021-03-02T00:00:00.000,W,447
41000,Cermak-Chinatown,2021-10-11T00:00:00.000,W,2138
41250,Central-Evanston,2022-02-16T00:00:00.000,W,499
40340,Berwyn,2019-05-17T00:00:00.000,W,3105
41180,Kedzie-Brown,2020-06-13T00:00:00.000,A,350
40550,Irving Park-O'Hare,2021-09-24T00:00:00.000,W,2094
40080,Sheridan,2024-06-05T00:00:00.000,W,3037
40970,Cicero-Forest Park,2021-09-03T00:00:00.000,W,682
40140,Dempster-Skokie,2021-02-26T00:00:00.000,W,365
40280,Central-Lake,2023-07-03T00:00:00.000,W,654
40080,Sheridan,2020-12-09T00:00:00.000,W,894
40700,Laramie,2020-12-03T00:00:00.000,W,465
40040,Quincy/Wells,2019-09-11T00:00:00.000,W,8589
40760,Granville,2021-01-10T00:00:00.000,U,483
41450,Chicago/State,2020-09-16T00:00:00.000,W,3093
40660,Armitage,2020-03-12T00:00:00.000,W,3611
40080,Sheridan,2024-02-22T00:00:00.000,W,2702
40770,Lawrence,2024-06-01T00:00:00.000,A,0
40820,Rosemont,2020-07-11T00:00:00.000,A,1252
41230,47th-Dan Ryan,2022-05-29T00:00:00.000,U,875
40130,51st,2019-09-15T00:00:00.000,U,427
40230,Cumberland,2022-10-06T00:00:00.000,W,2010
40240,79th,2021-07-27T00:00:00.000,W,2574
40270,Main,2023-04-15T00:00:00.000,A,369
40170,Ashland-Lake,2022-04-23T00:00:00.000,A,927
41420,Addison-North Main,2021-10-26T00:00:00.000,W,3196
41380,Bryn Mawr,2022-09-17T00:00:00.000,A,2055
40490,Grand/Milwaukee,2023-04-10T00:00:00.000,W,1191
40770,Lawrence,2019-02-05T00:00:00.000,W,3627
41140,King Drive,2019-02-18T00:00:00.000,W,329
40660,Armitage,2022-09-30T00:00:00.000,W,2559
40130,51st,2020-11-09T00:00:00.000,W,337
40670,Western/Milwaukee,2022-02-27T00:00:00.000,U,906
41050,Linden,2020-05-22T00:00:00.000,W,129
40070,Jackson/Dearborn,2023-04-16T00:00:00.000,U,1070
40770,Lawrence,2022-10-26T00:00:00.000,W,0
40960,Pulaski-Orange,2019-11-12T00:00:00.000,W,5166
40830,18th,2024-01-30T00:00:00.000,W,1214
40610,Ridgeland,2019-01-05T00:00:00.000,A,410
40780,Central Park,2021-01-27T00:00:00.000,W,365
40180,Oak Park-Forest Park,2024-11-12T00:00:00.000,W,670
40100,Morse,2023-05-21T00:00:00.000,U,1490
41220,Fullerton,2019-01-22T00:00:00.000,W,13726
40810,Medical Center,2022-11-28T00:00:00.000,W,1493
40130,51st,2019-03-18T00:00:00.000,W,889
40270,Main,2023-05-14T00:00:00.000,U,264
41350,Oak Park-Lake,2020-06-20T00:00:00.000,A,138
41140,King Drive,2021-10-26T00:00:00.000,W,258
41120,35-Bronzeville-IIT,2020-11-05T00:00:00.000,W,429
40460,Merchandise Mart,2022-10-08T00:00:00.000,A,1731
40050,Davis,2021-01-11T00:00:00.000,W,744
40280,Central-Lake,2022-06-02T00:00:00.000,W,1043
